225,近藤,奈々子,こんどう,ななこ,987-0445,宮城県登米市南方町上平貝7-1-1,0228-538-6849,090-8138-7069,女
226,花城,藤次,はなしろ,とうじ,035-0077,青森県むつ市山田町4-7-5,0175-254-1968,090-9411-8349,男
227,山野田,弘道,やまのだ,ひろみち,990-0013,山形県山形市防原町6-4-4,023-8965-4694,090-9993-5015,男
228,金山,幸一,かねやま,こういち,988-0321,宮城県気仙沼市本吉町小浜7-6-7,0226-958-8864,090-4021-3484,男
229,津熊,香,つくま,かおり,981-3418,宮城県黒川郡大和町鶴巣下草8-9-3,022-7243-4755,090-3071-4816,女
230,中井戸,風花,なかいど,ふうか,038-0032,青森県青森市里見8-8-2,0172-434-1958,,女
231,若松,善成,わかまつ,よしなり,998-0878,山形県酒田市こあら7-3-5,0234-108-4127,090-1859-9178,男
232,廣田,元雄,ひろだ,もとお,960-1488,福島県伊達郡川俣町新田9-5-3,024-3567-6004,090-9408-2893,男
233,玉山,次郎,たまやま,じろう,999-6845,山形県酒田市小見5-6-7,0234-859-3855,090-6656-6718,男
234,杉野,洋二郎,すぎの,ようじろう,030-0957,青森県青森市蛍沢8-6-7,0172-708-9475,090-1960-5602,男
235,杉船,林太郎,すぎふね,りんたろう,010-0342,秋田県男鹿市脇本脇本8-8-8,0185-717-1825,090-8708-7072,男
236,盛田,夏美,もりた,なつみ,987-0366,宮城県登米市豊里町浦軒9-6-3,0228-586-6743,090-5062-6228,女
237,東海,健太,とうかい,けんた,999-7664,山形県鶴岡市上中野目5-1-8,0235-741-8971,080-5333-3587,男
238,齋藤,恵,さいとう,めぐみ,965-0051,福島県会津若松市町北町谷地5-8-6,0242-632-9277,090-1436-8784,女
239,村崎,斗真,むらさき,とうま,018-3128,秋田県能代市二ツ井町下稗柄5-6-3,0185-721-7835,090-5188-3258,男
240,時田,陽菜,ときた,はるな,963-7733,福島県田村郡三春町山田5-8-2,024-1626-5751,090-2223-6567,女
241,牛野,次郎,うしの,じろう,036-8163,青森県弘前市清原7-1-2,0172-967-9685,090-7814-9836,男
242,曽我,真紀,そが,まき,017-0862,秋田県大館市根下戸8-9-3,0186-402-3913,,女
243,綾瀬,愛,あやせ,あい,028-6833,岩手県二戸市浄法寺町漆沢3-7-6,0195-796-5937,090-9947-6777,女
244,添田,理子,そえだ,りこ,965-0118,福島県会津若松市北会津町石原8-5-2,0242-448-9862,090-1907-4452,女
245,矢口,洋一郎,やぐち,よういちろう,039-1542,青森県三戸郡五戸町中道6-6-8,0178-287-1008,090-8275-8370,男
246,伊田,浩二,いだ,こうじ,961-0076,福島県白河市五番町川原9-8-9,0248-838-2722,090-2480-6111,男
247,鶴見,彩夏,つるみ,あやな,029-4205,岩手県奥州市前沢区川内6-4-2,0197-855-5112,090-9820-9405,女
248,吉田,環菜,よしだ,かんな,964-0052,福島県二本松市箕輪7-7-9,0243-279-7713,090-5782-6990,女
249,星川,真紀,ほしかわ,まき,021-0893,岩手県一関市地主町3-4-8,0191-606-9721,090-7547-2781,女
250,野々村,雄介,ののむら,ゆうすけ,987-0341,宮城県登米市豊里町十二沢3-8-3,0225-683-2851,090-8705-7777,男
251,根本,東子,ねもと,とうこ,024-0084,岩手県北上市さくら通り8-4-6,0197-787-8960,090-1645-1211,女
252,面山,聖子,おもやま,せいこ,028-3441,岩手県紫波郡紫波町上平沢8-1-6,019-9753-5722,080-4960-8659,女
253,東野,真理子,ひがしの,まりこ,969-4121,福島県喜多方市山都町太田4-2-4,0241-133-8937,080-6386-4103,女
254,奈良沢,美紀,ならさわ,みき,969-5132,福島県会津若松市大戸町上小塩9-1-9,0242-599-9362,090-9341-3330,女
255,千野沢,次郎,ちのさわ,じろう,990-0803,山形県山形市見崎8-3-7,023-6805-1440,080-5973-2534,男
256,佐野,園美,さの,そのみ,988-0223,宮城県気仙沼市長磯鳥子沢6-8-5,0226-108-1817,090-5883-1553,女
257,山名,夏美,やまな,なつみ,969-5343,福島県南会津郡下郷町落合1-3-2,0241-357-6178,090-3231-3832,女
258,古井,晴太,ふるい,せいた,028-6915,岩手県二戸市浄法寺町霜屋敷4-1-9,0195-367-3670,080-9844-8974,男
259,岡田,芳樹,おかだ,よしき,982-0263,宮城県仙台市青葉区茂庭8-2-2,022-1534-8981,080-1198-5585,男
260,本澤,沙知絵,ほんざわ,さちえ,987-0363,宮城県登米市豊里町横町1-7-8,0228-375-6083,,女
261,花川,七恵,はなかわ,ななえ,018-4281,秋田県北秋田市羽根山1-6-7,0186-137-7170,090-3632-3017,女
262,手島,雄二,てじま,ゆうじ,963-6303,福島県石川郡玉川村吉4-6-1,0247-918-7681,080-9143-9617,男
263,由良,洋二,ゆら,ようじ,012-0043,秋田県湯沢市万石5-2-2,0183-334-7994,090-5236-1107,男
264,林,雄一,はやし,ゆういち,028-8711,岩手県久慈市山形町繋2-5-5,0194-267-2951,090-2554-7806,男
265,花野沢,譲治,けのさわ,じょうじ,017-0866,秋田県大館市北神明町1-4-4,0186-523-2159,090-4315-7313,男
266,山城,二奈,やましろ,にな,999-2243,山形県南陽市鍋田5-2-4,0238-606-8193,090-2979-2591,女
267,吉野,真由美,よしの,まゆみ,999-6733,山形県酒田市西坂本1-7-6,0234-749-9758,090-4026-3488,女
268,田山,幸恵,たやま,さちえ,963-8815,福島県郡山市水門町1-3-7,024-5461-2101,080-3561-5897,女
269,三田,澪,みた,みお,985-0032,宮城県塩竈市白萩町9-1-4,022-6468-4897,080-6180-2918,女
270,木全,満,きみな,みちる,034-0094,青森県十和田市西二十二番町9-3-1,0176-703-6566,090-8415-3396,男
271,森田,亜希,もりた,あき,999-7777,山形県酒田市丸沼2-2-1,0234-805-2530,090-2984-2090,女
272,小宮,真,こみや,まこと,018-3453,秋田県北秋田市中屋敷2-5-9,0186-184-3373,090-3158-4393,男
273,根田,勝哉,ねだ,かつや,960-0668,福島県伊達市保原町烏内7-8-7,024-7369-3118,090-6660-8131,男
274,市川,斗真,いちかわ,とうま,020-0571,岩手県岩手郡雫石町繋2-6-6,019-1761-3943,090-2735-5285,男
275,韮澤,隆行,にらさわ,たかゆき,014-0031,秋田県大仙市大曲2-1-6,0187-117-3622,090-7379-2795,男
276,町村,隆行,まちむら,たかゆき,028-6846,岩手県二戸市浄法寺町下タ前田2-8-2,0195-759-4764,090-5109-7613,男
277,由良,祥子,ゆら,さちこ,969-6523,福島県河沼郡会津坂下町海老細7-5-5,0242-364-6581,090-4158-3145,女
278,布野,潔,ふの,きよし,018-1606,秋田県南秋田郡八郎潟町夜叉袋3-9-9,018-7016-4378,090-5607-8965,男
279,時田,優,ときた,ゆう,997-0122,山形県鶴岡市羽黒町大口4-3-8,0235-179-6307,090-3646-3301,女
280,添川,芳子,そいかわ,よしこ,028-6301,岩手県九戸郡軽米町上舘8-6-2,0195-274-8088,080-3941-4240,女
281,面野,春子,おもの,はるこ,013-0053,秋田県横手市外目3-8-4,0182-545-5433,090-9977-6911,女
282,河野,洋一,かわの,よういち,963-7756,福島県田村郡三春町南町4-5-9,024-2114-2738,,男
283,宇田,愛,うだ,あい,962-0126,福島県須賀川市花の里3-2-3,0248-702-8921,090-9351-5581,女
284,本田,次郎,ほんだ,じろう,036-0144,青森県平川市原田稲元5-2-5,0172-597-7379,090-3238-3186,男
285,百田,加奈,ももた,かな,963-8813,福島県郡山市芳賀2-8-7,024-2246-8566,090-2286-6993,女
286,奈良,真理,なら,まり,981-3416,宮城県黒川郡大和町鶴巣山田3-6-8,022-1025-6001,090-4695-6019,女
287,油井,健太,ゆい,けんた,030-0853,青森県青森市金沢7-5-9,017-7526-2894,090-1018-1511,男
288,島田,すず,しまだ,すず,039-2816,青森県上北郡七戸町家ノ裏7-7-3,0176-529-2835,080-9295-9479,女
289,古田,奈緒子,ふるた,なおこ,023-0018,岩手県奥州市水沢区小中5-3-7,0197-149-3826,090-5526-6589,女
290,古川,美智子,ふるかわ,みちこ,030-0913,青森県青森市東造道8-5-4,017-1122-1862,090-2325-3349,女
291,梅宮,典孝,うめみや,のりたか,020-0312,岩手県盛岡市砂子沢1-1-6,019-9121-5964,090-1047-3712,男
292,荒戸,博美,あらと,ひろみ,963-7743,福島県田村郡三春町丈六6-6-5,024-1525-6761,090-5976-2967,女
293,瀬川,林太郎,せがわ,りんたろう,017-0833,秋田県大館市象ケ鼻7-8-9,0186-953-4590,080-6333-9192,男
294,伊能,智弘,いのう,ともひろ,964-0051,福島県二本松市舘野原5-5-3,0243-716-5500,080-8795-4486,男
295,矢田,信良,やだ,のぶよし,964-0897,福島県二本松市塩沢町3-8-5,0243-161-9575,090-3100-6736,男
296,大井,詩子,おおい,うたこ,036-0172,青森県平川市葛川唐川平8-7-3,0172-402-4600,090-2946-5877,女
297,菱田,智弘,ひしだ,ともひろ,999-6722,山形県酒田市中野目9-4-8,0234-727-1317,080-6936-6276,男
298,山内,奈緒子,やまうち,なおこ,037-0312,青森県北津軽郡中泊町豊島2-1-2,0173-785-6326,080-3652-8272,女
299,中森,成栄,なかもり,なるしげ,999-5604,山形県最上郡真室川町釜淵2-7-2,0233-154-2058,090-2187-9793,男
300,市川,郁美,いちかわ,いくみ,970-8022,福島県いわき市平塩8-1-9,0246-149-4286,080-8460-4509,女
301,山野田,洋,やまのだ,ひろし,989-5612,宮城県栗原市志波姫新熊谷6-1-6,0228-386-6181,090-5577-9108,男
302,江木,美都,えぎ,みと,013-0812,秋田県横手市金沢本町1-6-7,0182-975-3142,090-9213-8975,女
303,内山田,香,うちやまだ,かおり,024-0075,岩手県北上市新平3-8-2,0197-921-1353,090-3564-7874,女
304,磐田,麻呂美,いわた,まろみ,019-1401,秋田県仙北郡美郷町鑓田4-6-8,0187-956-7454,080-9866-5122,女
305,佐山,健一,さやま,けんいち,987-0902,宮城県登米市東和町米谷6-4-5,0225-697-8607,090-5714-8253,男
306,那須野,洋一,なすの,よういち,992-0773,山形県西置賜郡白鷹町高玉8-9-4,0238-528-7849,090-5544-4235,男
307,佐野山,勉,さのやま,つとむ,981-3214,宮城県仙台市泉区館8-1-9,022-4607-8731,090-8593-4002,男
308,崎村,泰三,さきむら,たいぞう,994-0022,山形県天童市貫津5-5-5,023-7683-4021,090-6449-6329,男
309,楳図,香,うめず,かおり,969-1148,福島県本宮市本宮栄田7-8-1,0243-267-2558,090-8931-5951,女
310,野山,二奈,のやま,にな,019-0517,秋田県横手市十文字町木下6-2-8,0182-778-7285,080-3547-7273,女
311,奈良,幸一,なら,こういち,986-0724,宮城県本吉郡南三陸町志津川平井田9-2-7,0226-461-5023,090-9091-2108,男
312,湯沢,洋,ゆざわ,ひろし,028-3611,岩手県紫波郡矢巾町赤林3-7-4,019-3666-3653,080-9124-9489,男
313,高島,浩一郎,たかしま,こういちろう,036-8141,青森県弘前市松原東5-8-1,0172-343-9082,090-5081-8868,男
314,村上,麻衣,むらかみ,まい,969-0401,福島県岩瀬郡鏡石町深内町9-2-5,0248-495-4691,090-1637-4851,女
315,高田,真理子,たかだ,まりこ,969-4112,福島県喜多方市山都町上ノ原道東2-4-7,0241-615-2855,090-3639-3046,女
316,神山,小夜,かみやま,さよ,999-8523,山形県飽海郡遊佐町当山4-3-1,0234-546-9603,090-2475-8611,女
317,曽良,恵美子,そら,えみこ,030-1729,青森県東津軽郡外ヶ浜町三厩下平3-1-2,0174-668-8602,080-9145-3739,女
318,石原,光輝,いしはら,こうき,010-0343,秋田県男鹿市脇本田谷沢8-7-5,0185-636-1303,080-1520-9489,男
319,公文,雅子,くもん,まさこ,990-1112,山形県西村山郡大江町三郷乙5-8-3,0237-855-6378,090-4368-8222,女
320,石川,美都,いしかわ,みと,966-0063,福島県喜多方市五ノ神5-5-1,0241-370-2435,090-8649-9255,女
321,安倍,こころ,あべ,こころ,999-4556,山形県尾花沢市名木沢4-5-6,0237-349-3474,090-5321-1377,女
322,木山,壮太,きやま,そうた,962-0032,福島県須賀川市大袋町7-7-5,0248-934-3578,090-6565-3430,男
323,城田,洋二郎,しろだ,ようじろう,030-0902,青森県青森市合浦3-7-5,0172-291-9012,080-2720-8368,男
324,天童,由奈,てんどう,ゆな,963-6144,福島県東白川郡棚倉町強梨8-9-6,0247-540-1124,090-5585-8942,女
325,渡辺,夏輝,わたなべ,なつき,984-0032,宮城県仙台市若林区荒井8-8-6,022-5844-8283,080-9829-9567,男
326,平,かざみ,たいら,かざみ,022-0007,岩手県大船渡市赤崎町5-9-6,0192-493-6543,090-7281-3864,女
327,沼山,新次郎,ぬまやま,しんじろう,039-2834,青森県上北郡七戸町向中野川向8-1-4,0176-469-6691,080-6677-6932,男
328,佐々木,麗美,ささき,れみ,969-6353,福島県大沼郡会津美里町堂ノ前7-8-2,0242-642-8034,080-1105-6564,女
329,轟,悟,とどろき,さとる,963-5539,福島県東白川郡塙町田野作3-3-3,0247-701-8409,090-4940-2341,男
330,安倍,流心,あべ,りゅうしん,989-2473,宮城県岩沼市栄町1-9-4,0223-123-2777,080-3386-1902,男
331,伊田,藤次,いだ,とうじ,988-0277,宮城県気仙沼市本吉町田の沢7-8-7,0226-818-4105,080-9966-1603,男
332,中井戸,彩夏,なかいど,あやな,963-6105,福島県東白川郡棚倉町小菅生4-1-3,0247-616-4278,090-6340-9301,女
333,中沢,誠一郎,なかざわ,せいいちろう,029-4204,岩手県奥州市前沢区田中9-8-5,0197-551-8333,090-9732-7125,男
334,園山,奈那子,そのやま,ななこ,989-6712,宮城県大崎市鳴子温泉野際9-2-8,0229-575-3525,090-3971-4812,女
335,木川,博美,きかわ,ひろみ,029-4464,岩手県奥州市衣川区前滝の沢4-6-3,0197-236-9458,090-5734-9467,女
336,岡田,真理子,おかだ,まりこ,990-2483,山形県山形市上町7-7-3,023-5956-8952,080-3010-5538,女
337,御代田,洋子,みよた,ようこ,981-1237,宮城県名取市愛島北目7-1-7,022-7193-3207,080-4063-8271,女
338,根本,美羽,ねもと,みう,016-0884,秋田県能代市卸町4-3-2,0185-727-4429,090-1270-5995,女
339,添田,隆行,そいだ,たかゆき,020-0877,岩手県盛岡市下ノ橋町5-4-6,019-7598-4218,090-4200-5284,男
340,小川原,康太,こがわら,こうた,014-1114,秋田県仙北市田沢湖神代7-3-3,0187-467-8756,090-8056-7293,男
341,山名,詩子,やまな,うたこ,036-0535,青森県黒石市高舘5-2-8,0172-987-4172,090-7269-4465,女
342,杉田,理子,すぎた,さとこ,014-0072,秋田県大仙市大曲西根3-7-6,0187-660-8405,090-3521-4228,女
343,谷山,清司,たにやま,きよし,989-2436,宮城県岩沼市吹上3-1-7,0223-259-9381,090-4776-2402,男
344,小山,園子,おやま,そのこ,039-4223,青森県下北郡東通村小田野沢1-9-7,0175-510-5480,090-6105-4641,女
345,三戸部,由美,みとべ,ゆみ,988-0414,宮城県本吉郡南三陸町歌津長沢5-5-6,0226-213-4931,080-1087-8516,女
346,夏川,健太,なつかわ,けんた,964-0037,福島県二本松市原セ川原6-6-3,0243-185-2130,080-5428-4655,男
347,山川,晶子,やまかわ,あきこ,010-0411,秋田県男鹿市福米沢9-8-4,0185-734-9731,090-8160-1796,女
348,八木,春子,やぎ,はるこ,036-0172,青森県平川市葛川長小股6-4-4,0172-849-5888,090-6302-7644,女
349,宇田,祥子,うだ,さちこ,038-3273,青森県つがる市木造出野里7-2-2,0173-765-2081,090-7295-3022,女
350,室井,芽衣子,むろい,めいこ,028-7606,岩手県八幡平市姥子石7-4-6,0195-472-7677,090-8718-6031,女
351,城之内,和也,じょうのうち,かずや,969-3523,福島県喜多方市塩川町反町8-2-1,0241-230-1609,090-9905-2736,男
352,慶田,七恵,けいだ,ななえ,036-0384,青森県黒石市大町3-7-9,0172-187-3461,090-2973-9289,女
353,高島,光輝,たかしま,こうき,987-0359,宮城県登米市豊里町八反1-4-1,0225-865-1688,090-9581-9413,男
354,山野,剛史,やまの,つよし,024-0033,岩手県北上市幸町6-5-5,0197-215-6762,090-7298-5725,男
355,佐藤,浩二郎,さとう,こうじろう,010-1421,秋田県秋田市仁井田本町5-3-8,018-3484-6682,090-6957-7585,男
356,百田,典子,ももた,のりこ,969-6135,福島県大沼郡会津美里町穂馬3-6-2,0242-552-1536,090-6645-8927,女
357,河野,友美,こうの,ともみ,989-2302,宮城県亘理郡亘理町逢隈牛袋5-1-3,0223-499-7629,090-3131-4880,女
358,羽田,斗真,はねだ,とうま,011-0928,秋田県秋田市飯島長野上町1-2-2,018-3065-3131,080-4508-8968,男
359,中須田,日向,なかすだ,ひなた,989-0842,宮城県刈田郡蔵王町塩沢1-1-9,0224-984-2220,090-3670-7225,女
360,奈良,奈緒子,なら,なおこ,990-2481,山形県山形市あかねケ丘3-4-3,023-5260-1311,090-5912-1715,女
361,島田,幸一,しまだ,こういち,988-0525,宮城県気仙沼市唐桑町堂角4-7-6,0226-630-5176,090-5440-6676,男
362,前川,慎二,まえかわ,しんじ,039-2634,青森県上北郡東北町往来ノ下5-8-2,0176-349-2573,090-3973-1867,男
363,金田一,明子,きんだいち,あきこ,024-0054,岩手県北上市大堤東9-2-1,0197-757-6376,090-3791-5614,女
364,実川,文也,みのかわ,ふみや,960-0727,福島県伊達市梁川町上町9-6-7,024-7852-4239,090-8645-1561,男
365,慶田,凛,けいだ,りん,988-0332,宮城県気仙沼市本吉町下宿3-1-2,0226-670-7346,090-5845-4295,女
366,砂川,明子,すながわ,あきこ,997-1335,山形県東田川郡三川町菱沼3-6-5,0235-974-5058,090-5554-9661,女
367,河野,東子,こうの,とうこ,964-0808,福島県二本松市木藤次郎内9-2-3,0243-870-7965,090-1913-6965,女
368,福山,颯,ふくやま,はやて,014-0047,秋田県大仙市大曲須和町6-4-3,0187-824-6290,090-5054-3079,男
369,宮内,勝哉,みやうち,かつや,025-0305,岩手県花巻市台3-9-5,0198-972-6490,080-2284-5039,男
370,陸,綾子,くが,あやこ,964-0867,福島県二本松市住吉5-4-1,0243-696-4510,090-1889-1740,女
371,東海林,誠一,しょうじ,せいいち,037-0002,青森県五所川原市飯詰5-7-7,0173-255-6254,090-5914-6066,男
372,竜胆,雄三,りんどう,ゆうぞう,029-4204,岩手県奥州市前沢区南前沢8-3-9,0197-792-6605,090-1097-4040,男
373,花野沢,春奈,けのさわ,はるな,999-3786,山形県東根市鷺の宿3-4-5,0237-865-6651,080-3773-8456,女
374,野口,風花,のぐち,ふうか,023-0084,岩手県奥州市水沢区大上5-8-1,0197-374-9705,090-7045-7910,女
375,内藤,正志,ないとう,まさし,987-0403,宮城県登米市南方町峯3-5-8,0228-454-3251,080-4852-4217,男
376,丸之内,愛,まるのうち,あい,992-1461,山形県米沢市李山5-4-8,0238-808-8017,090-9734-2832,女
377,北沢,恵美子,きたざわ,えみこ,999-1311,山形県西置賜郡小国町貝少8-9-3,0238-818-6164,090-3109-4156,女
378,岩田,徹,いわた,とおる,036-8093,青森県弘前市城東中央8-7-2,0172-418-9800,090-4753-9421,男
379,斎藤,剛,さいとう,たけし,987-0345,宮城県登米市豊里町中谷岐9-4-4,0225-884-6999,090-3846-1303,男
